28-03-2019;09-10;297.53
28-03-2019;10-11;297.16
28-03-2019;11-12;294.63
28-03-2019;12-13;292.84
28-03-2019;13-14;291.72
28-03-2019;14-15;291.28
28-03-2019;15-16;290.9
28-03-2019;16-17;291.5
28-03-2019;17-18;292.54
28-03-2019;18-19;292.17
28-03-2019;19-20;292.84
28-03-2019;20-21;295.6
28-03-2019;21-22;292.84
28-03-2019;22-23;262.38
28-03-2019;23-00;211.06
29-03-2019;00-01;197.96
29-03-2019;01-02;143.87
29-03-2019;02-03;117.12
29-03-2019;03-04;133.96
29-03-2019;04-05;144.02
29-03-2019;05-06;219.05
29-03-2019;06-07;288.86
29-03-2019;07-08;315.61
29-03-2019;08-09;311.21
29-03-2019;09-10;311.66
29-03-2019;10-11;298.4
29-03-2019;11-12;298.02
29-03-2019;12-13;284.17
29-03-2019;13-14;273.96
29-03-2019;14-15;280.14
29-03-2019;15-16;295.27
29-03-2019;16-17;289.98
29-03-2019;17-18;314.94
29-03-2019;18-19;313.82
29-03-2019;19-20;324.92
29-03-2019;20-21;317.62
29-03-2019;21-22;316.5
29-03-2019;22-23;313.52
29-03-2019;23-00;304.51
30-03-2019;00-01;265.82
30-03-2019;01-02;266.64
30-03-2019;02-03;272.6
30-03-2019;03-04;292.19
30-03-2019;04-05;293
30-03-2019;05-06;297.03
30-03-2019;06-07;297.62
30-03-2019;07-08;308.94
30-03-2019;08-09;324.21
30-03-2019;09-10;321.53
30-03-2019;10-11;304.25
30-03-2019;11-12;306.86
30-03-2019;12-13;303.73
30-03-2019;13-14;300.38
30-03-2019;14-15;299.11
30-03-2019;15-16;298.74
30-03-2019;16-17;300.15
30-03-2019;17-18;301.35
30-03-2019;18-19;304.1
30-03-2019;19-20;303.8
30-03-2019;20-21;302.76
30-03-2019;21-22;303.8
30-03-2019;22-23;300.45
30-03-2019;23-00;294.2
31-03-2019;00-01;297.77
31-03-2019;01-02;260.9
31-03-2019;02-03;267.68
31-03-2019;03-04;260.46
31-03-2019;04-05;255.62
31-03-2019;05-06;255.02
31-03-2019;06-07;258.22
31-03-2019;07-08;261.2
31-03-2019;08-09;301.79
31-03-2019;09-10;282.43
31-03-2019;10-11;259.19
31-03-2019;11-12;252.86
31-03-2019;12-13;237.74
31-03-2019;13-14;207.2
31-03-2019;14-15;168.25
31-03-2019;15-16;171.45
31-03-2019;16-17;170.48
31-03-2019;17-18;259.79
31-03-2019;18-19;298.29
31-03-2019;19-20;303.28
31-03-2019;20-21;303.43
31-03-2019;21-22;299.71
31-03-2019;22-23;297.77
31-03-2019;23-00;294.64
01-04-2019;00-01;296.43
01-04-2019;01-02;294.72
01-04-2019;02-03;291.81
01-04-2019;03-04;290.62
01-04-2019;04-05;289.8
01-04-2019;05-06;292.93
01-04-2019;06-07;294.27
01-04-2019;07-08;293.38
01-04-2019;08-09;295.09
01-04-2019;09-10;295.02
01-04-2019;10-11;294.34
01-04-2019;11-12;291.74
01-04-2019;12-13;289.43
01-04-2019;13-14;286.6
01-04-2019;14-15;284.14
01-04-2019;15-16;283.25
01-04-2019;16-17;283.99
01-04-2019;17-18;287.42
01-04-2019;18-19;292.11
01-04-2019;19-20;295.24
01-04-2019;20-21;297.92
01-04-2019;21-22;297.1
01-04-2019;22-23;296.5
01-04-2019;23-00;292.11
02-04-2019;00-01;287.34
02-04-2019;01-02;282.8
02-04-2019;02-03;276.62
02-04-2019;03-04;276.02
02-04-2019;04-05;280.94
02-04-2019;05-06;291.37
02-04-2019;06-07;297.62
02-04-2019;07-08;295.09
02-04-2019;08-09;300.38
02-04-2019;09-10;302.09
02-04-2019;10-11;302.61
02-04-2019;11-12;300.3
02-04-2019;12-13;297.25
02-04-2019;13-14;294.34
02-04-2019;14-15;288.91
02-04-2019;15-16;287.64
02-04-2019;16-17;291.07
02-04-2019;17-18;294.42
02-04-2019;18-19;298.74
02-04-2019;19-20;304.47
02-04-2019;20-21;306.04
02-04-2019;21-22;304.77
02-04-2019;22-23;297.62
02-04-2019;23-00;292.11
03-04-2019;00-01;298.44
03-04-2019;01-02;292.93
03-04-2019;02-03;290.55
03-04-2019;03-04;272.08
03-04-2019;04-05;207.8
03-04-2019;05-06;260.83
03-04-2019;06-07;295.39
03-04-2019;07-08;327.19
03-04-2019;08-09;328.08
03-04-2019;09-10;322.13
03-04-2019;10-11;305.96
03-04-2019;11-12;309.76
03-04-2019;12-13;304.25
03-04-2019;13-14;304.55
03-04-2019;14-15;304.77
03-04-2019;15-16;304.77
03-04-2019;16-17;311.7
03-04-2019;17-18;331.73
03-04-2019;18-19;354
03-04-2019;19-20;372.03
03-04-2019;20-21;356.39
03-04-2019;21-22;319.3
03-04-2019;22-23;291.96
03-04-2019;23-00;291.44
04-04-2019;00-01;213.26
04-04-2019;01-02;200.45
04-04-2019;02-03;164.17
04-04-2019;03-04;113.6
04-04-2019;04-05;149.65
04-04-2019;05-06;212
04-04-2019;06-07;318.44
04-04-2019;07-08;361.27
04-04-2019;08-09;413.49
04-04-2019;09-10;363.21
04-04-2019;10-11;335.2
04-04-2019;11-12;334.46
04-04-2019;12-13;285.29
04-04-2019;13-14;304.06
04-04-2019;14-15;303.84
04-04-2019;15-16;303.92
04-04-2019;16-17;304.21
04-04-2019;17-18;309.05
04-04-2019;18-19;315.83
04-04-2019;19-20;318.74
04-04-2019;20-21;325.81
04-04-2019;21-22;316.88
04-04-2019;22-23;295.13
04-04-2019;23-00;239.04
05-04-2019;00-01;270.55
05-04-2019;01-02;260.94
05-04-2019;02-03;268.39
05-04-2019;03-04;272.04
05-04-2019;04-05;273.46
05-04-2019;05-06;299.68
05-04-2019;06-07;314.65
05-04-2019;07-08;336.85
05-04-2019;08-09;337.44
05-04-2019;09-10;337.22
05-04-2019;10-11;320.24
05-04-2019;11-12;310.55
05-04-2019;12-13;303.55
05-04-2019;13-14;302.36
05-04-2019;14-15;262.8
05-04-2019;15-16;186.75
05-04-2019;16-17;171.55
05-04-2019;17-18;222.5
05-04-2019;18-19;274.95
05-04-2019;19-20;303.7
05-04-2019;20-21;305.19
05-04-2019;21-22;298.26
05-04-2019;22-23;297.22
05-04-2019;23-00;264.37
06-04-2019;00-01;213.51
06-04-2019;01-02;219.02
06-04-2019;02-03;223.42
06-04-2019;03-04;216.42
06-04-2019;04-05;215.97
06-04-2019;05-06;255.81
06-04-2019;06-07;317.55
06-04-2019;07-08;400.58
06-04-2019;08-09;405.72
06-04-2019;09-10;327.53
06-04-2019;10-11;312.34
06-04-2019;11-12;283.44
06-04-2019;12-13;283.51
06-04-2019;13-14;298.48
06-04-2019;14-15;294.02
06-04-2019;15-16;293.2
06-04-2019;16-17;296.03
06-04-2019;17-18;299.53
06-04-2019;18-19;301.84
06-04-2019;19-20;314.05
06-04-2019;20-21;320.16
06-04-2019;21-22;294.02
06-04-2019;22-23;282.47
06-04-2019;23-00;138.74
07-04-2019;00-01;141.87
07-04-2019;01-02;117.59
07-04-2019;02-03;98.82
07-04-2019;03-04;49.23
07-04-2019;04-05;57.12
07-04-2019;05-06;98.45
07-04-2019;06-07;106.72
07-04-2019;07-08;127.65
07-04-2019;08-09;141.27
07-04-2019;09-10;134.87
07-04-2019;10-11;98.45
07-04-2019;11-12;0.74
07-04-2019;12-13;0.22
07-04-2019;13-14;0.3
07-04-2019;14-15;0.82
07-04-2019;15-16;89.66
07-04-2019;16-17;173.59
07-04-2019;17-18;289.92
07-04-2019;18-19;294.24
07-04-2019;19-20;301.24
07-04-2019;20-21;301.46
07-04-2019;21-22;291.11
07-04-2019;22-23;273.24
07-04-2019;23-00;274.88
08-04-2019;00-01;269.58
08-04-2019;01-02;239.72
08-04-2019;02-03;239.94
08-04-2019;03-04;250.74
08-04-2019;04-05;274.72
08-04-2019;05-06;282.69
08-04-2019;06-07;290.21
08-04-2019;07-08;289.39
08-04-2019;08-09;293.56
08-04-2019;09-10;296.54
08-04-2019;10-11;298.25
08-04-2019;11-12;296.69
08-04-2019;12-13;294.08
08-04-2019;13-14;291.33
08-04-2019;14-15;289.54
08-04-2019;15-16;288.94
08-04-2019;16-17;289.32
08-04-2019;17-18;290.95
08-04-2019;18-19;293.86
08-04-2019;19-20;297.21
08-04-2019;20-21;320.74
08-04-2019;21-22;310.39
08-04-2019;22-23;306.07
08-04-2019;23-00;280.01
09-04-2019;00-01;287.23
09-04-2019;01-02;282.99
09-04-2019;02-03;282.54
09-04-2019;03-04;271.67
09-04-2019;04-05;236.96
09-04-2019;05-06;277.33
09-04-2019;06-07;357.38
09-04-2019;07-08;420.76
09-04-2019;08-09;462.68
09-04-2019;09-10;387.32
09-04-2019;10-11;355.74
09-04-2019;11-12;333.48
09-04-2019;12-13;319.77
09-04-2019;13-14;316.5
09-04-2019;14-15;309.12
09-04-2019;15-16;292.67
09-04-2019;16-17;305.33
09-04-2019;17-18;327.07
09-04-2019;18-19;355.15
09-04-2019;19-20;371.75
09-04-2019;20-21;344.5
09-04-2019;21-22;301.08
09-04-2019;22-23;292.96
09-04-2019;23-00;239.94
10-04-2019;00-01;255.41
10-04-2019;01-02;236.87
10-04-2019;02-03;215.95
10-04-2019;03-04;203.44
10-04-2019;04-05;208.87
10-04-2019;05-06;242.09
10-04-2019;06-07;308.06
10-04-2019;07-08;330.03
10-04-2019;08-09;320.05
10-04-2019;09-10;315.66
10-04-2019;10-11;283.26
10-04-2019;11-12;273.73
10-04-2019;12-13;312.75
10-04-2019;13-14;307.24
10-04-2019;14-15;230.02
10-04-2019;15-16;273.29
10-04-2019;16-17;253.4
10-04-2019;17-18;280.96
10-04-2019;18-19;301.29
10-04-2019;19-20;295.55
10-04-2019;20-21;291.23
10-04-2019;21-22;253.11
10-04-2019;22-23;230.47
10-04-2019;23-00;217.07
11-04-2019;00-01;161.07
11-04-2019;01-02;149.61
11-04-2019;02-03;148.64
11-04-2019;03-04;148.64
11-04-2019;04-05;159.66
11-04-2019;05-06;196.52
11-04-2019;06-07;271.73
11-04-2019;07-08;316.64
11-04-2019;08-09;321.03
11-04-2019;09-10;296.46
11-04-2019;10-11;285.21
11-04-2019;11-12;250.88
11-04-2019;12-13;228.32
11-04-2019;13-14;194.36
11-04-2019;14-15;194.06
11-04-2019;15-16;193.77
11-04-2019;16-17;194.06
11-04-2019;17-18;269.05
11-04-2019;18-19;287.6
11-04-2019;19-20;305.02
11-04-2019;20-21;305.02
11-04-2019;21-22;293.11
11-04-2019;22-23;259.67
11-04-2019;23-00;201.06
12-04-2019;00-01;185.87
12-04-2019;01-02;162.04
12-04-2019;02-03;171.57
12-04-2019;03-04;155.26
12-04-2019;04-05;171.42
12-04-2019;05-06;205.82
12-04-2019;06-07;301.14
12-04-2019;07-08;309.56
12-04-2019;08-09;304.64
12-04-2019;09-10;242.39
12-04-2019;10-11;215.65
12-04-2019;11-12;193.61
12-04-2019;12-13;185.49
12-04-2019;13-14;145.36
12-04-2019;14-15;139.25
12-04-2019;15-16;186.39
12-04-2019;16-17;186.61
12-04-2019;17-18;240.97
12-04-2019;18-19;295.33
12-04-2019;19-20;298.68
12-04-2019;20-21;296.67
12-04-2019;21-22;277.01
12-04-2019;22-23;241.27
12-04-2019;23-00;199.79
13-04-2019;00-01;216.2
13-04-2019;01-02;201.31
13-04-2019;02-03;186.2
13-04-2019;03-04;186.79
13-04-2019;04-05;212.7
13-04-2019;05-06;262.88
13-04-2019;06-07;303.83
13-04-2019;07-08;312.91
13-04-2019;08-09;311.79
13-04-2019;09-10;307.03
13-04-2019;10-11;304.2
13-04-2019;11-12;301.37
13-04-2019;12-13;295.26
13-04-2019;13-14;274.2
13-04-2019;14-15;285.21
13-04-2019;15-16;283.06
13-04-2019;16-17;290.05
13-04-2019;17-18;293.85
13-04-2019;18-19;294.82
13-04-2019;19-20;295.26
13-04-2019;20-21;293.92
13-04-2019;21-22;293.4
13-04-2019;22-23;290.43
13-04-2019;23-00;280.82
14-04-2019;00-01;232.33
14-04-2019;01-02;217.44
14-04-2019;02-03;215.95
14-04-2019;03-04;222.8
14-04-2019;04-05;222.5
14-04-2019;05-06;238.51
14-04-2019;06-07;266.88
14-04-2019;07-08;286.02
14-04-2019;08-09;295.92
14-04-2019;09-10;297.26
14-04-2019;10-11;296.89
14-04-2019;11-12;296.15
14-04-2019;12-13;293.91
14-04-2019;13-14;291.46
14-04-2019;14-15;290.12
14-04-2019;15-16;289.45
14-04-2019;16-17;290.86
14-04-2019;17-18;260.26
14-04-2019;18-19;315.36
14-04-2019;19-20;320.42
14-04-2019;20-21;320.2
14-04-2019;21-22;308.58
14-04-2019;22-23;304.93
14-04-2019;23-00;297.79
15-04-2019;00-01;268.11
15-04-2019;01-02;235.27
15-04-2019;02-03;228.86
15-04-2019;03-04;217.17
15-04-2019;04-05;214.34
15-04-2019;05-06;282.63
15-04-2019;06-07;289.34
15-04-2019;07-08;294.4
15-04-2019;08-09;296.78
15-04-2019;09-10;298.87
15-04-2019;10-11;302.15
15-04-2019;11-12;300.36
15-04-2019;12-13;297.08
15-04-2019;13-14;294.18
15-04-2019;14-15;293.28
15-04-2019;15-16;292.91
15-04-2019;16-17;293.36
15-04-2019;17-18;295.22
15-04-2019;18-19;291.2
15-04-2019;19-20;311.53
15-04-2019;20-21;316.44
15-04-2019;21-22;310.78
15-04-2019;22-23;302.37
15-04-2019;23-00;289.71
16-04-2019;00-01;287.99
16-04-2019;01-02;285.09
16-04-2019;02-03;284.2
16-04-2019;03-04;285.69
16-04-2019;04-05;282.41
16-04-2019;05-06;278.54
16-04-2019;06-07;351.52
16-04-2019;07-08;417.8
16-04-2019;08-09;484.01
16-04-2019;09-10;439.18
16-04-2019;10-11;415.12
16-04-2019;11-12;394.49
16-04-2019;12-13;385.85
16-04-2019;13-14;372.3
16-04-2019;14-15;344.82
16-04-2019;15-16;341.02
16-04-2019;16-17;331.49
16-04-2019;17-18;340.65
16-04-2019;18-19;361.13
16-04-2019;19-20;393.53
16-04-2019;20-21;409.61
16-04-2019;21-22;358.08
16-04-2019;22-23;327.54
16-04-2019;23-00;309.44
17-04-2019;00-01;275.25
17-04-2019;01-02;273.39
17-04-2019;02-03;271.83
17-04-2019;03-04;264.38
17-04-2019;04-05;267.43
17-04-2019;05-06;262.44
17-04-2019;06-07;355.53
17-04-2019;07-08;408.71
17-04-2019;08-09;417.05
17-04-2019;09-10;386.74
17-04-2019;10-11;350.4
17-04-2019;11-12;318.07
17-04-2019;12-13;293.27
17-04-2019;13-14;311.15
17-04-2019;14-15;300.72
17-04-2019;15-16;297.67
17-04-2019;16-17;286.72
17-04-2019;17-18;325.07
17-04-2019;18-19;375.12
17-04-2019;19-20;372.96
17-04-2019;20-21;329.99
17-04-2019;21-22;317.78
17-04-2019;22-23;309.73
17-04-2019;23-00;296.63
18-04-2019;00-01;248.58
18-04-2019;01-02;247.09
18-04-2019;02-03;242.33
18-04-2019;03-04;245.75
18-04-2019;04-05;247.99
18-04-2019;05-06;265.49
18-04-2019;06-07;333.85
18-04-2019;07-08;398.34
18-04-2019;08-09;412.79
18-04-2019;09-10;350.01
18-04-2019;10-11;327.89
18-04-2019;11-12;314.86
18-04-2019;12-13;310.61
18-04-2019;13-14;304.51
18-04-2019;14-15;295.87
18-04-2019;15-16;282.91
18-04-2019;16-17;260.65
18-04-2019;17-18;290.73
18-04-2019;18-19;344.65
18-04-2019;19-20;362.74
18-04-2019;20-21;351.27
18-04-2019;21-22;336.9
18-04-2019;22-23;310.84
18-04-2019;23-00;278.52
19-04-2019;00-01;266.63
19-04-2019;01-02;246
19-04-2019;02-03;248.75
19-04-2019;03-04;250.99
19-04-2019;04-05;247.71
19-04-2019;05-06;251.43
19-04-2019;06-07;322.26
19-04-2019;07-08;372.09
19-04-2019;08-09;372.09
19-04-2019;09-10;344.01
19-04-2019;10-11;320.25
19-04-2019;11-12;310.79
19-04-2019;12-13;297.31
19-04-2019;13-14;295.38
19-04-2019;14-15;288.45
19-04-2019;15-16;254.12
19-04-2019;16-17;282.94
19-04-2019;17-18;317.57
19-04-2019;18-19;345.28
19-04-2019;19-20;315.78
19-04-2019;20-21;303.42
19-04-2019;21-22;294.63
19-04-2019;22-23;294.93
19-04-2019;23-00;246.07
20-04-2019;00-01;239.67
20-04-2019;01-02;239.82
20-04-2019;02-03;232.6
20-04-2019;03-04;223.88
20-04-2019;04-05;227.24
20-04-2019;05-06;245.56
20-04-2019;06-07;314.9
20-04-2019;07-08;357.13
20-04-2019;08-09;364.43
20-04-2019;09-10;342.01
20-04-2019;10-11;320.41
20-04-2019;11-12;305.36
20-04-2019;12-13;280.86
20-04-2019;13-14;246.3
20-04-2019;14-15;267.16
20-04-2019;15-16;258.37
20-04-2019;16-17;249.58
20-04-2019;17-18;275.42
20-04-2019;18-19;306.41
20-04-2019;19-20;284.58
20-04-2019;20-21;281.75
20-04-2019;21-22;277.36
20-04-2019;22-23;270.21
20-04-2019;23-00;239.75
21-04-2019;00-01;244.43
21-04-2019;01-02;223.95
21-04-2019;02-03;205.48
21-04-2019;03-04;201.68
21-04-2019;04-05;205.56
21-04-2019;05-06;219.78
21-04-2019;06-07;238.77
21-04-2019;07-08;253.97
21-04-2019;08-09;260.22
21-04-2019;09-10;252.7
21-04-2019;10-11;252.85
21-04-2019;11-12;246.59
21-04-2019;12-13;230.36
21-04-2019;13-14;218.07
21-04-2019;14-15;178.82
21-04-2019;15-16;170.4
21-04-2019;16-17;193.19
21-04-2019;17-18;194.68
21-04-2019;18-19;284.95
21-04-2019;19-20;307.14
21-04-2019;20-21;271.62
21-04-2019;21-22;270.65
21-04-2019;22-23;268.64
21-04-2019;23-00;260.67
22-04-2019;00-01;216.16
22-04-2019;01-02;144.28
22-04-2019;02-03;212.06
22-04-2019;03-04;230.23
22-04-2019;04-05;237.68
22-04-2019;05-06;246.92
22-04-2019;06-07;253.62
22-04-2019;07-08;266.58
22-04-2019;08-09;271.27
22-04-2019;09-10;275.15
22-04-2019;10-11;275.59
22-04-2019;11-12;275.37
22-04-2019;12-13;271.8
22-04-2019;13-14;268.15
22-04-2019;14-15;265.24
22-04-2019;15-16;266.88
22-04-2019;16-17;268.82
22-04-2019;17-18;272.76
22-04-2019;18-19;274.25
22-04-2019;19-20;274.63
22-04-2019;20-21;275.3
22-04-2019;21-22;269.19
22-04-2019;22-23;240.88
22-04-2019;23-00;179.51
23-04-2019;00-01;137.72
23-04-2019;01-02;119.77
23-04-2019;02-03;103.16
23-04-2019;03-04;91.24
23-04-2019;04-05;104.8
23-04-2019;05-06;165.36
23-04-2019;06-07;291.68
23-04-2019;07-08;353.21
23-04-2019;08-09;343
23-04-2019;09-10;301.44
23-04-2019;10-11;290.42
23-04-2019;11-12;282.97
23-04-2019;12-13;240.66
23-04-2019;13-14;212.21
23-04-2019;14-15;197.09
23-04-2019;15-16;213.03
23-04-2019;16-17;223.83
23-04-2019;17-18;241.33
23-04-2019;18-19;295.85
23-04-2019;19-20;292.06
23-04-2019;20-21;278.87
23-04-2019;21-22;275.59
23-04-2019;22-23;268.07
23-04-2019;23-00;258.91
24-04-2019;00-01;230.16
24-04-2019;01-02;223.46
24-04-2019;02-03;211.91
24-04-2019;03-04;179.66
24-04-2019;04-05;174.29
24-04-2019;05-06;224.2
24-04-2019;06-07;270.9
24-04-2019;07-08;300.03
24-04-2019;08-09;312.24
24-04-2019;09-10;279.69
24-04-2019;10-11;208.78
24-04-2019;11-12;190.16
24-04-2019;12-13;211.76
24-04-2019;13-14;213.77
24-04-2019;14-15;186.29
24-04-2019;15-16;212.36
24-04-2019;16-17;222.71
24-04-2019;17-18;270.9
24-04-2019;18-19;307.7
24-04-2019;19-20;285.05
24-04-2019;20-21;276.64
24-04-2019;21-22;278.95
24-04-2019;22-23;277.46
24-04-2019;23-00;271.57
25-04-2019;00-01;213.64
25-04-2019;01-02;179.45
25-04-2019;02-03;140.04
25-04-2019;03-04;179.89
25-04-2019;04-05;241.57
25-04-2019;05-06;260.64
25-04-2019;06-07;280.83
25-04-2019;07-08;296.32
25-04-2019;08-09;304.74
25-04-2019;09-10;298.26
25-04-2019;10-11;295.35
25-04-2019;11-12;291.55
25-04-2019;12-13;283.96
25-04-2019;13-14;281.27
25-04-2019;14-15;278.29
25-04-2019;15-16;275.02
25-04-2019;16-17;273.38
25-04-2019;17-18;274.42
25-04-2019;18-19;260.64
25-04-2019;19-20;288.65
25-04-2019;20-21;299.3
25-04-2019;21-22;291.63
25-04-2019;22-23;270.99
25-04-2019;23-00;239.11
26-04-2019;00-01;186.43
26-04-2019;01-02;171.9
26-04-2019;02-03;220.91
26-04-2019;03-04;241.17
26-04-2019;04-05;242.96
26-04-2019;05-06;223.59
26-04-2019;06-07;265.9
26-04-2019;07-08;331.44
26-04-2019;08-09;334.65
26-04-2019;09-10;290.26
26-04-2019;10-11;276.55
26-04-2019;11-12;278.71
26-04-2019;12-13;276.7
26-04-2019;13-14;275.81
26-04-2019;14-15;220.39
26-04-2019;15-16;157.23
26-04-2019;16-17;156.78
26-04-2019;17-18;211.75
26-04-2019;18-19;267.99
26-04-2019;19-20;309.62
26-04-2019;20-21;312.82
26-04-2019;21-22;305.23
26-04-2019;22-23;280.5
26-04-2019;23-00;246.54
27-04-2019;00-01;260.47
27-04-2019;01-02;245.94
27-04-2019;02-03;241.62
27-04-2019;03-04;229.03
27-04-2019;04-05;223.52
27-04-2019;05-06;264.87
27-04-2019;06-07;331.4
27-04-2019;07-08;297.95
27-04-2019;08-09;308.3
27-04-2019;09-10;305.77
27-04-2019;10-11;300.11
27-04-2019;11-12;299.29
27-04-2019;12-13;280.59
27-04-2019;13-14;261.14
27-04-2019;14-15;246.46
27-04-2019;15-16;246.31
27-04-2019;16-17;250.11
27-04-2019;17-18;305.25
27-04-2019;18-19;331.99
27-04-2019;19-20;372.75
27-04-2019;20-21;394.8
27-04-2019;21-22;341.68
27-04-2019;22-23;302.19
27-04-2019;23-00;249.37
28-04-2019;00-01;212.18
28-04-2019;01-02;157.2
28-04-2019;02-03;188.19
28-04-2019;03-04;247.12
28-04-2019;04-05;243.77
28-04-2019;05-06;242.5
28-04-2019;06-07;259.56
28-04-2019;07-08;268.36
28-04-2019;08-09;272.38
28-04-2019;09-10;277
28-04-2019;10-11;275.81
28-04-2019;11-12;273.72
28-04-2019;12-13;268.06
28-04-2019;13-14;264.63
28-04-2019;14-15;260.61
28-04-2019;15-16;258.97
28-04-2019;16-17;260.46
28-04-2019;17-18;245.19
28-04-2019;18-19;268.8
28-04-2019;19-20;314.17
28-04-2019;20-21;342.34
28-04-2019;21-22;314.92
28-04-2019;22-23;294.36
28-04-2019;23-00;267.91
29-04-2019;00-01;268.07
29-04-2019;01-02;229.32
29-04-2019;02-03;207.34
29-04-2019;03-04;253.39
29-04-2019;04-05;252.94
29-04-2019;05-06;250.33
29-04-2019;06-07;256.82
29-04-2019;07-08;259.42
29-04-2019;08-09;265.31
29-04-2019;09-10;267.99
29-04-2019;10-11;268.44
29-04-2019;11-12;267.99
29-04-2019;12-13;265.53
29-04-2019;13-14;263.15
29-04-2019;14-15;260.69
29-04-2019;15-16;256.67
29-04-2019;16-17;257.93
29-04-2019;17-18;262.48
29-04-2019;18-19;265.23
29-04-2019;19-20;263.22
29-04-2019;20-21;263.07
29-04-2019;21-22;266.28
29-04-2019;22-23;263
29-04-2019;23-00;248.77
30-04-2019;00-01;237.89
30-04-2019;01-02;226.19
30-04-2019;02-03;186.93
30-04-2019;03-04;25.78
30-04-2019;04-05;19.74
30-04-2019;05-06;28.16
30-04-2019;06-07;37.33
30-04-2019;07-08;135.9
30-04-2019;08-09;151.54
30-04-2019;09-10;111.53
30-04-2019;10-11;36.51
30-04-2019;11-12;48.58
30-04-2019;12-13;6.56
30-04-2019;13-14;26.82
30-04-2019;14-15;17.28
30-04-2019;15-16;43.44
30-04-2019;16-17;198.78
30-04-2019;17-18;230.89
30-04-2019;18-19;230.89
30-04-2019;19-20;251.9
30-04-2019;20-21;256.52
30-04-2019;21-22;249.51
30-04-2019;22-23;246.53
30-04-2019;23-00;229.32
01-05-2019;00-01;140.89
01-05-2019;01-02;81.88
01-05-2019;02-03;62.73
01-05-2019;03-04;43.81
01-05-2019;04-05;33.53
01-05-2019;05-06;0.97
01-05-2019;06-07;36.58
01-05-2019;07-08;111.61
01-05-2019;08-09;181.35
01-05-2019;09-10;215.99
01-05-2019;10-11;231.19
01-05-2019;11-12;213.61
01-05-2019;12-13;189.84
01-05-2019;13-14;163.39
01-05-2019;14-15;163.24
01-05-2019;15-16;178.36
01-05-2019;16-17;195.5
01-05-2019;17-18;225.9
01-05-2019;18-19;231.04
01-05-2019;19-20;218.82
01-05-2019;20-21;214.95
01-05-2019;21-22;230.82
01-05-2019;22-23;238.57
01-05-2019;23-00;208.09
02-05-2019;00-01;238.63
02-05-2019;01-02;209.13
02-05-2019;02-03;209.95
02-05-2019;03-04;206.22
02-05-2019;04-05;212.18
02-05-2019;05-06;220.16
02-05-2019;06-07;332.88
02-05-2019;07-08;341.89
02-05-2019;08-09;351.51
02-05-2019;09-10;299.87
02-05-2019;10-11;297.64
02-05-2019;11-12;290.71
02-05-2019;12-13;283.86
02-05-2019;13-14;280.28
02-05-2019;14-15;274.77
02-05-2019;15-16;278.42
02-05-2019;16-17;287.06
02-05-2019;17-18;283.04
02-05-2019;18-19;299.28
02-05-2019;19-20;301.29
02-05-2019;20-21;298.53
02-05-2019;21-22;283.48
02-05-2019;22-23;280.06
02-05-2019;23-00;268.43
03-05-2019;00-01;254.97
03-05-2019;01-02;239.26
03-05-2019;02-03;232.1
03-05-2019;03-04;227.41
03-05-2019;04-05;240
03-05-2019;05-06;255.12
03-05-2019;06-07;298.77
03-05-2019;07-08;358.81
03-05-2019;08-09;372.51
03-05-2019;09-10;348.83
03-05-2019;10-11;329.83
03-05-2019;11-12;286.63
03-05-2019;12-13;282.68
03-05-2019;13-14;278.36
03-05-2019;14-15;276.28
03-05-2019;15-16;271.58
03-05-2019;16-17;271.81
03-05-2019;17-18;279.26
03-05-2019;18-19;282.46
03-05-2019;19-20;291.62
03-05-2019;20-21;296.02
03-05-2019;21-22;329.09
03-05-2019;22-23;298.55
03-05-2019;23-00;260.71
04-05-2019;00-01;255.07
04-05-2019;01-02;248.22
04-05-2019;02-03;252.39
04-05-2019;03-04;251.2
04-05-2019;04-05;252.39
04-05-2019;05-06;273.84
04-05-2019;06-07;346.25
04-05-2019;07-08;397.58
04-05-2019;08-09;428.5
04-05-2019;09-10;370.17
04-05-2019;10-11;339.4
04-05-2019;11-12;317.05
04-05-2019;12-13;292.77
04-05-2019;13-14;273.55
04-05-2019;14-15;271.83
04-05-2019;15-16;260.29
04-05-2019;16-17;273.92
04-05-2019;17-18;292.02
04-05-2019;18-19;337.02
04-05-2019;19-20;334.18
04-05-2019;20-21;324.72
04-05-2019;21-22;307.14
04-05-2019;22-23;289.93
04-05-2019;23-00;252.99
05-05-2019;00-01;250.23
05-05-2019;01-02;227.95
05-05-2019;02-03;208.81
05-05-2019;03-04;193.54
05-05-2019;04-05;190.11
05-05-2019;05-06;201.29
05-05-2019;06-07;229
05-05-2019;07-08;249.93
05-05-2019;08-09;278.91
05-05-2019;09-10;261.25
05-05-2019;10-11;264.16
05-05-2019;11-12;260.51
05-05-2019;12-13;246.21
05-05-2019;13-14;236.97
05-05-2019;14-15;233.77
05-05-2019;15-16;231.68
05-05-2019;16-17;238.31
05-05-2019;17-18;228.92
05-05-2019;18-19;260.29
05-05-2019;19-20;278.02
05-05-2019;20-21;278.83
05-05-2019;21-22;261.55
05-05-2019;22-23;245.61
05-05-2019;23-00;186.46
06-05-2019;00-01;155.4
06-05-2019;01-02;161.21
06-05-2019;02-03;171.05
06-05-2019;03-04;160.24
06-05-2019;04-05;160.69
06-05-2019;05-06;133.65
06-05-2019;06-07;119.2
